fecha,pala,horas_Operativo,horas_Demora,horas_Malogrado,horas_totales,disponibilidad_%,produccion_total,perdida_total,perdida_Demora,perdida_Malogrado
2025-07-28,SH005,23.12,0.88,0.0,24.0,96.32,136480.8,5215.2,5215.2,0.0
2025-07-28,SH006,21.73,2.27,0.0,24.0,90.56,128313.6,13382.4,13382.4,0.0
2025-07-28,SH007,21.45,2.22,0.33,24.0,89.37,126640.8,15055.2,13087.2,1968.0
2025-07-28,SH008,18.17,2.55,3.28,24.0,75.69,107256.0,34440.0,15055.2,19384.8
2025-07-28,SH009,23.18,0.65,0.17,24.0,96.6,136874.4,4821.6,3837.6,984.0
2025-07-28,SH010,20.03,0.7,3.27,24.0,83.47,118276.8,23419.2,4132.8,19286.4
2025-07-28,SH011,21.33,1.7,0.97,24.0,88.89,110933.33,13866.66,8840.0,5026.66
2025-07-28,SH012,20.78,3.22,0.0,24.0,86.6,108073.32,16726.67,16726.67,0.0
2025-07-28,SH013,23.0,1.0,0.0,24.0,95.83,119600.01,5200.0,5200.0,0.0
2025-07-28,SH014,17.83,4.07,2.1,24.0,74.31,92733.33,32066.67,21146.67,10920.0
2025-07-28,SH015,23.1,0.9,0.0,24.0,96.25,120120.0,4680.0,4680.0,0.0
2025-07-29,SH001,22.18,1.45,0.37,24.0,92.43,130970.4,10725.6,8560.8,2164.8
2025-07-29,SH002,20.98,1.37,1.65,24.0,87.43,123885.6,17810.4,8068.8,9741.6
2025-07-29,SH003,21.13,1.4,1.47,24.0,88.06,124771.2,16924.8,8265.6,8659.2
2025-07-29,SH004,20.92,1.68,1.4,24.0,87.15,123492.0,18204.0,9938.4,8265.6
2025-07-29,SH005,21.35,1.67,0.98,24.0,88.96,126050.4,15645.6,9840.0,5805.6
2025-07-29,SH006,21.0,3.0,0.0,24.0,87.5,123984.0,17712.0,17712.0,0.0
2025-07-29,SH007,16.6,6.08,1.32,24.0,69.17,98006.4,43689.6,35916.0,7773.6
2025-07-29,SH008,20.48,2.17,1.35,24.0,85.35,120933.6,20762.4,12792.0,7970.4
2025-07-29,SH009,22.08,1.28,0.63,24.0,92.01,130380.0,11316.0,7576.8,3739.2
2025-07-29,SH010,18.95,5.05,0.0,24.0,78.96,111880.8,29815.2,29815.2,0.0
2025-07-29,SH011,18.7,1.42,3.88,24.0,77.92,97240.0,27560.0,7366.67,20193.33
2025-07-29,SH012,21.45,1.83,0.72,24.0,89.38,111540.01,13260.0,9533.33,3726.67
2025-07-29,SH013,21.3,1.72,0.98,24.0,88.75,110759.99,14039.99,8926.66,5113.33
2025-07-29,SH014,21.57,1.23,1.2,24.0,89.86,112146.68,12653.33,6413.33,6240.0
2025-07-29,SH015,20.05,1.27,2.68,24.0,83.54,104260.0,20540.0,6586.67,13953.33
2025-07-30,SH001,19.35,2.4,2.25,24.0,80.62,114242.4,27453.6,14169.6,13284.0
2025-07-30,SH002,19.53,1.6,2.87,24.0,81.39,115324.8,26371.2,9446.4,16924.8
2025-07-30,SH003,21.35,2.3,0.35,24.0,88.96,126050.4,15645.6,13579.2,2066.4
2025-07-30,SH004,20.33,3.33,0.33,24.0,84.72,120048.0,21648.0,19680.0,1968.0
2025-07-30,SH005,19.12,4.48,0.4,24.0,79.65,112864.8,28831.2,26469.6,2361.6
2025-07-30,SH006,19.52,0.67,3.82,24.0,81.32,115226.4,26469.6,3936.0,22533.6
2025-07-30,SH007,19.43,3.1,1.47,24.0,80.97,114734.4,26961.6,18302.4,8659.2
2025-07-30,SH008,20.62,1.02,2.37,24.0,85.9,121720.8,19975.2,6002.4,13972.8
2025-07-30,SH009,20.02,2.2,1.78,24.0,83.4,118178.4,23517.6,12988.8,10528.8
2025-07-30,SH010,21.53,1.8,0.67,24.0,89.72,127132.8,14563.2,10627.2,3936.0
2025-07-30,SH011,22.23,1.77,0.0,24.0,92.64,115613.33,9186.67,9186.67,0.0
2025-07-30,SH012,16.8,1.55,5.65,24.0,70.0,87360.0,37440.02,8060.01,29380.01
2025-07-30,SH013,21.33,2.13,0.53,24.0,88.89,110933.33,13866.67,11093.34,2773.33
2025-07-30,SH014,21.15,2.85,0.0,24.0,88.12,109979.99,14820.0,14820.0,0.0
2025-07-30,SH015,19.53,2.33,2.13,24.0,81.39,101573.34,23226.66,12133.33,11093.33
2025-07-31,SH001,20.35,2.73,0.92,24.0,84.79,120146.4,21549.6,16137.6,5412.0
2025-07-31,SH002,20.12,0.98,2.9,24.0,83.82,118768.8,22927.2,5805.6,17121.6
2025-07-31,SH003,23.07,0.93,0.0,24.0,96.11,136185.6,5510.4,5510.4,0.0
2025-07-31,SH004,23.32,0.52,0.17,24.0,97.15,137661.6,4034.4,3050.4,984.0
2025-07-31,SH005,22.6,1.4,0.0,24.0,94.17,133430.4,8265.6,8265.6,0.0
2025-07-31,SH006,18.47,4.3,1.23,24.0,76.94,109027.2,32668.8,25387.2,7281.6
2025-07-31,SH007,22.72,1.28,0.0,24.0,94.65,134119.2,7576.8,7576.8,0.0
2025-07-31,SH008,21.07,0.72,2.22,24.0,87.78,124377.6,17318.4,4231.2,13087.2
2025-07-31,SH009,23.5,0.5,0.0,24.0,97.92,138744.0,2952.0,2952.0,0.0
2025-07-31,SH010,21.88,2.12,0.0,24.0,91.18,129199.2,12496.8,12496.8,0.0
2025-07-31,SH011,20.98,2.67,0.35,24.0,87.43,109113.34,15686.67,13866.67,1820.0
2025-07-31,SH012,22.0,1.75,0.25,24.0,91.67,114399.99,10399.99,9099.99,1300.0
2025-07-31,SH013,18.83,3.27,1.9,24.0,78.47,97933.34,26866.65,16986.65,9880.0
2025-07-31,SH014,20.58,1.62,1.8,24.0,85.76,107033.33,17766.67,8406.67,9360.0
2025-07-31,SH015,18.4,1.25,4.35,24.0,76.67,95680.01,29120.0,6500.0,22620.0
2025-08-01,SH001,18.87,2.33,2.8,24.0,78.61,111388.8,30307.2,13776.0,16531.2
2025-08-01,SH002,22.38,0.5,1.12,24.0,93.26,132151.2,9544.8,2952.0,6592.8
2025-08-01,SH003,22.25,0.08,1.67,24.0,92.71,131364.0,10332.0,492.0,9840.0
2025-08-01,SH004,18.22,0.82,4.97,24.0,75.9,107551.2,34144.8,4821.6,29323.2
2025-08-01,SH005,20.02,1.63,2.35,24.0,83.4,118178.4,23517.6,9643.2,13874.4
2025-08-01,SH006,21.92,0.45,1.63,24.0,91.32,129396.0,12300.0,2656.8,9643.2
2025-08-01,SH007,18.77,2.22,3.02,24.0,78.19,110798.4,30897.6,13087.2,17810.4
2025-08-01,SH008,21.15,1.62,1.23,24.0,88.12,124869.6,16826.4,9544.8,7281.6
2025-08-01,SH009,20.75,2.35,0.9,24.0,86.46,122508.0,19188.0,13874.4,5313.6
2025-08-01,SH010,22.62,0.62,0.77,24.0,94.24,133528.8,8167.2,3640.8,4526.4
2025-08-01,SH011,23.08,0.92,0.0,24.0,96.18,120033.33,4766.66,4766.66,0.0
2025-08-01,SH012,18.83,3.93,1.23,24.0,78.47,97933.34,26866.66,20453.33,6413.33
2025-08-01,SH013,21.92,2.08,0.0,24.0,91.32,113966.67,10833.33,10833.33,0.0
2025-08-01,SH014,20.32,1.48,2.2,24.0,84.65,105646.67,19153.35,7713.34,11440.01
2025-08-01,SH015,18.23,3.02,2.75,24.0,75.97,94813.33,29986.67,15686.67,14300.0
2025-08-02,SH001,21.97,1.87,0.17,24.0,91.53,129691.2,12004.8,11020.8,984.0
2025-08-02,SH002,22.17,1.83,0.0,24.0,92.36,130872.0,10824.0,10824.0,0.0
2025-08-02,SH003,21.6,1.98,0.42,24.0,90.0,127526.4,14169.6,11709.6,2460.0
2025-08-02,SH004,18.82,3.15,2.03,24.0,78.4,111093.6,30602.4,18597.6,12004.8
2025-08-02,SH005,22.22,1.45,0.33,24.0,92.57,131167.2,10528.8,8560.8,1968.0
2025-08-02,SH006,19.52,2.98,1.5,24.0,81.32,115226.4,26469.6,17613.6,8856.0
2025-08-02,SH007,19.72,0.48,3.8,24.0,82.15,116407.2,25288.8,2853.6,22435.2
2025-08-02,SH008,20.72,1.38,1.9,24.0,86.32,122311.2,19384.8,8167.2,11217.6
2025-08-02,SH009,21.73,2.27,0.0,24.0,90.56,128313.6,13382.4,13382.4,0.0
2025-08-02,SH010,19.63,2.32,2.05,24.0,81.81,115915.2,25780.8,13677.6,12103.2
2025-08-02,SH011,20.77,1.3,1.93,24.0,86.53,107986.66,16813.33,6760.0,10053.33
2025-08-02,SH012,20.32,1.15,2.53,24.0,84.65,105646.67,19153.33,5980.0,13173.33
2025-08-02,SH013,22.07,1.05,0.88,24.0,91.94,114746.66,10053.33,5460.0,4593.33
2025-08-02,SH014,20.07,3.0,0.93,24.0,83.61,104346.67,20453.34,15600.01,4853.33
2025-08-02,SH015,16.83,1.35,5.82,24.0,70.14,87533.34,37266.66,7020.0,30246.66
2025-08-03,SH001,21.15,2.55,0.3,24.0,88.13,124869.6,16826.4,15055.2,1771.2
2025-08-03,SH002,21.17,2.08,0.75,24.0,88.19,124968.0,16728.0,12300.0,4428.0
2025-08-03,SH003,19.22,3.08,1.7,24.0,80.07,113455.2,28240.8,18204.0,10036.8
2025-08-03,SH004,19.13,1.53,3.33,24.0,79.72,112963.2,28732.8,9052.8,19680.0
2025-08-03,SH005,17.43,3.45,3.12,24.0,72.64,102926.4,38769.6,20368.8,18400.8
2025-08-03,SH006,18.63,2.38,2.98,24.0,77.64,110011.2,31684.8,14071.2,17613.6
2025-08-03,SH007,13.8,3.63,6.57,24.0,57.5,81475.2,60220.8,21451.2,38769.6
2025-08-03,SH008,19.75,3.92,0.33,24.0,82.29,116604.0,25092.0,23124.0,1968.0
2025-08-03,SH009,19.55,0.47,3.98,24.0,81.46,115423.2,26272.8,2755.2,23517.6
2025-08-03,SH010,21.75,0.6,1.65,24.0,90.62,128412.0,13284.0,3542.4,9741.6
2025-08-03,SH011,22.22,0.43,1.35,24.0,92.57,115526.67,9273.33,2253.33,7020.0
2025-08-03,SH012,19.22,1.95,2.83,24.0,80.07,99926.66,24873.32,10139.99,14733.33
2025-08-03,SH013,22.08,0.7,1.22,24.0,92.01,114833.35,9966.67,3640.0,6326.67
2025-08-03,SH014,22.68,1.32,0.0,24.0,94.51,117953.32,6846.66,6846.66,0.0
2025-08-03,SH015,22.27,1.57,0.17,24.0,92.78,115786.66,9013.34,8146.67,866.67
2025-08-04,SH001,22.48,0.82,0.7,24.0,93.68,132741.6,8954.4,4821.6,4132.8
2025-08-04,SH002,21.17,1.98,0.85,24.0,88.19,124968.0,16728.0,11709.6,5018.4
2025-08-04,SH003,21.42,2.42,0.17,24.0,89.24,126444.0,15252.0,14268.0,984.0
2025-08-04,SH004,19.93,2.15,1.92,24.0,83.06,117686.4,24009.6,12693.6,11316.0
2025-08-04,SH005,23.1,0.9,0.0,24.0,96.25,136382.4,5313.6,5313.6,0.0
2025-08-04,SH006,21.83,0.93,1.23,24.0,90.97,128904.0,12792.0,5510.4,7281.6
2025-08-04,SH007,22.58,1.42,0.0,24.0,94.1,133332.0,8364.0,8364.0,0.0
2025-08-04,SH008,20.93,1.83,1.23,24.0,87.22,123590.4,18105.6,10824.0,7281.6
2025-08-04,SH009,21.2,1.43,1.37,24.0,88.33,125164.8,16531.2,8462.4,8068.8
2025-08-04,SH010,20.72,2.95,0.33,24.0,86.32,122311.2,19384.8,17416.8,1968.0
2025-08-04,SH011,15.55,1.7,6.75,24.0,64.79,80860.0,43940.0,8840.0,35100.0
2025-08-04,SH012,21.27,2.57,0.17,24.0,88.61,110586.67,14213.33,13346.66,866.67
2025-08-04,SH013,23.27,0.73,0.0,24.0,96.94,120986.68,3813.33,3813.33,0.0
2025-08-04,SH014,19.58,4.25,0.17,24.0,81.6,101833.33,22966.67,22100.0,866.67
2025-08-04,SH015,23.37,0.63,0.0,24.0,97.36,121506.66,3293.33,3293.33,0.0
2025-08-05,SH001,22.1,0.42,1.48,24.0,92.08,130478.4,11217.6,2460.0,8757.6
2025-08-05,SH002,22.33,1.67,0.0,24.0,93.06,131856.0,9840.0,9840.0,0.0
2025-08-05,SH003,16.42,1.4,6.18,24.0,68.4,96924.0,44772.0,8265.6,36506.4
2025-08-05,SH004,19.92,3.92,0.17,24.0,82.99,117588.0,24108.0,23124.0,984.0
2025-08-05,SH005,21.08,1.32,1.6,24.0,87.85,124476.0,17220.0,7773.6,9446.4
2025-08-05,SH006,19.25,3.65,1.1,24.0,80.21,113652.0,28044.0,21549.6,6494.4
2025-08-05,SH007,21.75,2.25,0.0,24.0,90.63,128412.0,13284.0,13284.0,0.0
2025-08-05,SH008,21.95,2.05,0.0,24.0,91.46,129592.8,12103.2,12103.2,0.0
2025-08-05,SH009,19.33,0.58,4.08,24.0,80.56,114144.0,27552.0,3444.0,24108.0
2025-08-05,SH010,21.9,0.63,1.47,24.0,91.25,129297.6,12398.4,3739.2,8659.2
2025-08-05,SH011,18.63,5.37,0.0,24.0,77.64,96893.33,27906.66,27906.66,0.0
2025-08-05,SH012,22.97,0.17,0.87,24.0,95.69,119426.67,5373.34,866.67,4506.67
2025-08-05,SH013,21.9,1.08,1.02,24.0,91.25,113879.98,10920.0,5633.33,5286.67
2025-08-05,SH014,19.45,4.35,0.2,24.0,81.04,101139.99,23659.99,22619.99,1040.0
2025-08-05,SH015,22.65,0.0,1.35,24.0,94.37,117779.97,7020.0,0.0,7020.0
2025-08-06,SH001,16.92,2.28,4.8,24.0,70.49,99876.0,41820.0,13480.8,28339.2
2025-08-06,SH002,23.2,0.8,0.0,24.0,96.67,136972.8,4723.2,4723.2,0.0
2025-08-06,SH003,22.17,1.83,0.0,24.0,92.36,130872.0,10824.0,10824.0,0.0
2025-08-06,SH004,21.8,1.15,1.05,24.0,90.83,128707.2,12988.8,6789.6,6199.2
2025-08-06,SH005,17.87,3.82,2.32,24.0,74.44,105484.8,36211.2,22533.6,13677.6
2025-08-06,SH006,18.13,3.2,2.67,24.0,75.56,107059.2,34636.8,18892.8,15744.0
2025-08-06,SH007,20.07,2.82,1.12,24.0,83.61,118473.6,23222.4,16629.6,6592.8
2025-08-06,SH008,21.0,2.4,0.6,24.0,87.5,123984.0,17712.0,14169.6,3542.4
2025-08-06,SH009,20.72,2.87,0.42,24.0,86.32,122311.2,19384.8,16924.8,2460.0
2025-08-06,SH010,20.7,1.1,2.2,24.0,86.25,122212.8,19483.2,6494.4,12988.8
2025-08-06,SH011,21.27,2.73,0.0,24.0,88.61,110586.68,14213.34,14213.34,0.0
2025-08-06,SH012,21.5,0.0,2.5,24.0,89.58,111800.0,13000.0,0.0,13000.0
2025-08-06,SH013,22.0,2.0,0.0,24.0,91.67,114400.01,10399.99,10399.99,0.0
2025-08-06,SH014,20.4,2.75,0.85,24.0,85.0,106080.01,18720.01,14300.01,4420.0
2025-08-06,SH015,19.93,2.97,1.1,24.0,83.06,103653.35,21146.66,15426.66,5720.0
2025-08-07,SH001,19.2,2.08,2.72,24.0,80.0,113356.8,28339.2,12300.0,16039.2
2025-08-07,SH002,16.12,1.03,6.85,24.0,67.15,95152.8,46543.2,6100.8,40442.4
2025-08-07,SH003,17.53,2.18,4.28,24.0,73.06,103516.8,38179.2,12890.4,25288.8
2025-08-07,SH004,20.95,2.23,0.82,24.0,87.29,123688.8,18007.2,13185.6,4821.6
2025-08-07,SH005,20.47,2.58,0.95,24.0,85.28,120835.2,20860.8,15252.0,5608.8
2025-08-07,SH006,21.2,0.13,2.67,24.0,88.33,125164.8,16531.2,787.2,15744.0
2025-08-07,SH007,22.93,0.08,0.98,24.0,95.56,135398.4,6297.6,492.0,5805.6
2025-08-07,SH008,18.33,3.72,1.95,24.0,76.39,108240.0,33456.0,21943.2,11512.8
2025-08-07,SH009,19.13,0.82,4.05,24.0,79.72,112963.2,28732.8,4821.6,23911.2
2025-08-07,SH010,20.15,1.32,2.53,24.0,83.96,118965.6,22730.4,7773.6,14956.8
2025-08-07,SH011,18.97,3.72,1.32,24.0,79.03,98626.69,26173.33,19326.67,6846.66
2025-08-07,SH012,18.68,1.68,3.63,24.0,77.85,97153.32,27646.68,8753.34,18893.34
2025-08-07,SH013,19.63,1.55,2.82,24.0,81.81,102093.34,22706.65,8059.99,14646.66
2025-08-07,SH014,21.07,2.93,0.0,24.0,87.78,109546.65,15253.33,15253.33,0.0
2025-08-07,SH015,16.62,0.27,7.12,24.0,69.24,86406.66,38393.34,1386.67,37006.67
2025-08-08,SH001,21.58,2.42,0.0,24.0,89.93,127428.0,14268.0,14268.0,0.0
2025-08-08,SH002,22.63,0.55,0.82,24.0,94.31,133627.2,8068.8,3247.2,4821.6
2025-08-08,SH003,19.28,4.17,0.55,24.0,80.35,113848.8,27847.2,24600.0,3247.2
2025-08-08,SH004,21.25,2.75,0.0,24.0,88.54,125460.0,16236.0,16236.0,0.0
2025-08-08,SH005,22.13,1.7,0.17,24.0,92.22,130675.2,11020.8,10036.8,984.0
2025-08-08,SH006,22.02,1.48,0.5,24.0,91.74,129986.4,11709.6,8757.6,2952.0
2025-08-08,SH007,16.67,1.52,5.82,24.0,69.44,98400.0,43296.0,8954.4,34341.6
2025-08-08,SH008,20.67,1.43,1.9,24.0,86.11,122016.0,19680.0,8462.4,11217.6
2025-08-08,SH009,21.77,0.77,1.47,24.0,90.69,128510.4,13185.6,4526.4,8659.2
2025-08-08,SH010,21.3,2.7,0.0,24.0,88.75,125755.2,15940.8,15940.8,0.0
2025-08-08,SH011,20.68,3.07,0.25,24.0,86.18,107553.33,17246.67,15946.67,1300.0
2025-08-08,SH012,20.8,1.88,1.32,24.0,86.67,108160.01,16640.01,9793.34,6846.67
2025-08-08,SH013,21.4,2.27,0.33,24.0,89.17,111280.0,13519.99,11786.66,1733.33
2025-08-08,SH014,21.72,1.85,0.43,24.0,90.49,112926.66,11873.33,9620.0,2253.33
2025-08-08,SH015,22.78,0.0,1.22,24.0,94.93,118473.33,6326.66,0.0,6326.66
2025-08-09,SH001,19.35,3.72,0.93,24.0,80.62,114242.4,27453.6,21943.2,5510.4
2025-08-09,SH002,20.5,1.92,1.58,24.0,85.42,121032.0,20664.0,11316.0,9348.0
2025-08-09,SH003,18.25,3.27,2.48,24.0,76.04,107748.0,33948.0,19286.4,14661.6
2025-08-09,SH004,23.17,0.67,0.17,24.0,96.53,136776.0,4920.0,3936.0,984.0
2025-08-09,SH005,21.78,1.85,0.37,24.0,90.76,128608.8,13087.2,10922.4,2164.8
2025-08-09,SH006,19.47,2.67,1.87,24.0,81.11,114931.2,26764.8,15744.0,11020.8
2025-08-09,SH007,18.9,3.82,1.28,24.0,78.75,111585.6,30110.4,22533.6,7576.8
2025-08-09,SH008,22.15,1.47,0.38,24.0,92.29,130773.6,10922.4,8659.2,2263.2
2025-08-09,SH009,23.73,0.27,0.0,24.0,98.89,140121.6,1574.4,1574.4,0.0
2025-08-09,SH010,20.67,3.33,0.0,24.0,86.11,122016.0,19680.0,19680.0,0.0
2025-08-09,SH011,18.55,1.15,4.3,24.0,77.29,96460.0,28340.0,5980.0,22360.0
2025-08-09,SH012,21.25,1.73,1.02,24.0,88.54,110499.99,14300.0,9013.33,5286.67
2025-08-09,SH013,22.65,0.7,0.65,24.0,94.38,117780.01,7020.0,3640.0,3380.0
2025-08-09,SH014,19.42,2.17,2.42,24.0,80.9,100966.7,23833.34,11266.67,12566.67
2025-08-09,SH015,20.83,2.62,0.55,24.0,86.81,108333.34,16466.68,13606.68,2860.0
2025-08-10,SH001,19.18,1.95,2.87,24.0,79.93,113258.4,28437.6,11512.8,16924.8
2025-08-10,SH002,23.9,0.1,0.0,24.0,99.58,141105.6,590.4,590.4,0.0
2025-08-10,SH003,23.1,0.9,0.0,24.0,96.25,136382.4,5313.6,5313.6,0.0
2025-08-10,SH004,20.02,3.98,0.0,24.0,83.4,118178.4,23517.6,23517.6,0.0
2025-08-10,SH005,20.2,0.58,3.22,24.0,84.17,119260.8,22435.2,3444.0,18991.2
2025-08-10,SH006,21.13,2.7,0.17,24.0,88.06,124771.2,16924.8,15940.8,984.0
2025-08-10,SH007,20.07,1.82,2.12,24.0,83.61,118473.6,23222.4,10725.6,12496.8
2025-08-10,SH008,17.78,4.03,2.18,24.0,74.1,104992.8,36703.2,23812.8,12890.4
2025-08-10,SH009,21.33,0.65,2.02,24.0,88.89,125952.0,15744.0,3837.6,11906.4
2025-08-10,SH010,22.65,1.35,0.0,24.0,94.38,133725.6,7970.4,7970.4,0.0
2025-08-10,SH011,18.65,3.4,1.95,24.0,77.71,96979.99,27820.0,17680.0,10140.0
2025-08-10,SH012,20.05,1.23,2.72,24.0,83.54,104260.02,20540.0,6413.33,14126.67
2025-08-10,SH013,22.78,1.22,0.0,24.0,94.93,118473.34,6326.67,6326.67,0.0
2025-08-10,SH014,21.43,1.48,1.08,24.0,89.31,111453.34,13346.67,7713.33,5633.34
2025-08-10,SH015,21.6,2.4,0.0,24.0,90.0,112320.01,12480.0,12480.0,0.0
2025-08-11,SH001,20.45,1.82,1.73,24.0,85.21,120736.8,20959.2,10725.6,10233.6
2025-08-11,SH002,20.72,0.8,2.48,24.0,86.32,122311.2,19384.8,4723.2,14661.6
2025-08-11,SH003,18.33,2.97,2.7,24.0,76.39,108240.0,33456.0,17515.2,15940.8
2025-08-11,SH004,18.6,0.92,4.48,24.0,77.5,109814.4,31881.6,5412.0,26469.6
2025-08-11,SH005,22.08,0.0,1.92,24.0,92.01,130380.0,11316.0,0.0,11316.0
2025-08-11,SH006,17.47,2.97,3.57,24.0,72.78,103123.2,38572.8,17515.2,21057.6
2025-08-11,SH007,19.82,1.83,2.35,24.0,82.57,116997.6,24698.4,10824.0,13874.4
2025-08-11,SH008,15.63,4.4,3.97,24.0,65.14,92299.2,49396.8,25977.6,23419.2
2025-08-11,SH009,20.4,2.93,0.67,24.0,85.0,120441.6,21254.4,17318.4,3936.0
2025-08-11,SH010,21.3,2.7,0.0,24.0,88.75,125755.2,15940.8,15940.8,0.0
2025-08-11,SH011,19.32,2.95,1.73,24.0,80.49,100446.67,24353.33,15340.0,9013.33
2025-08-11,SH012,22.9,1.1,0.0,24.0,95.42,119079.98,5720.0,5720.0,0.0
2025-08-11,SH013,22.25,1.58,0.17,24.0,92.71,115700.0,9100.0,8233.33,866.67
2025-08-11,SH014,22.45,1.35,0.2,24.0,93.54,116739.99,8060.0,7020.0,1040.0
2025-08-11,SH015,21.52,2.48,0.0,24.0,89.65,111886.66,12913.34,12913.34,0.0
2025-08-12,SH001,14.98,1.83,7.18,24.0,62.43,88461.6,53234.4,10824.0,42410.4
2025-08-12,SH002,19.1,0.83,4.07,24.0,79.58,112766.4,28929.6,4920.0,24009.6
2025-08-12,SH003,20.38,1.95,1.67,24.0,84.93,120343.2,21352.8,11512.8,9840.0
2025-08-12,SH004,18.65,2.05,3.3,24.0,77.71,110109.6,31586.4,12103.2,19483.2
2025-08-12,SH005,21.62,0.9,1.48,24.0,90.07,127624.8,14071.2,5313.6,8757.6
2025-08-12,SH006,21.23,2.77,0.0,24.0,88.47,125361.6,16334.4,16334.4,0.0
2025-08-12,SH007,19.48,1.15,3.37,24.0,81.18,115029.6,26666.4,6789.6,19876.8
2025-08-12,SH008,22.4,1.22,0.38,24.0,93.33,132249.6,9446.4,7183.2,2263.2
2025-08-12,SH009,22.8,1.2,0.0,24.0,95.0,134611.2,7084.8,7084.8,0.0
2025-08-12,SH010,20.67,1.72,1.62,24.0,86.11,122016.0,19680.0,10135.2,9544.8
2025-08-12,SH011,21.15,2.85,0.0,24.0,88.13,109979.98,14819.98,14819.98,0.0
2025-08-12,SH012,18.35,1.0,4.65,24.0,76.46,95419.99,29380.0,5200.0,24180.0
2025-08-12,SH013,17.35,3.95,2.7,24.0,72.29,90220.0,34580.01,20540.01,14040.0
2025-08-12,SH014,21.67,1.12,1.22,24.0,90.28,112666.66,12133.33,5806.66,6326.67
2025-08-12,SH015,23.68,0.32,0.0,24.0,98.68,123153.32,1646.67,1646.67,0.0
2025-08-13,SH001,18.28,1.67,4.05,24.0,76.18,107944.8,33751.2,9840.0,23911.2
2025-08-13,SH002,22.17,1.12,0.72,24.0,92.36,130872.0,10824.0,6592.8,4231.2
2025-08-13,SH003,24.0,0.0,0.0,24.0,100.0,141696.0,0.0,0.0,0.0
2025-08-13,SH004,17.77,2.4,3.83,24.0,74.03,104894.4,36801.6,14169.6,22632.0
2025-08-13,SH005,23.57,0.43,0.0,24.0,98.19,139137.6,2558.4,2558.4,0.0
2025-08-13,SH006,20.03,3.97,0.0,24.0,83.47,118276.8,23419.2,23419.2,0.0
2025-08-13,SH007,21.17,1.05,1.78,24.0,88.19,124968.0,16728.0,6199.2,10528.8
2025-08-13,SH008,21.67,2.33,0.0,24.0,90.28,127920.0,13776.0,13776.0,0.0
2025-08-13,SH009,20.5,2.45,1.05,24.0,85.42,121032.0,20664.0,14464.8,6199.2
2025-08-13,SH010,21.68,2.32,0.0,24.0,90.35,128018.4,13677.6,13677.6,0.0
2025-08-13,SH011,20.02,3.43,0.55,24.0,83.4,104086.67,20713.34,17853.34,2860.0
2025-08-13,SH012,23.58,0.0,0.42,24.0,98.26,122633.35,2166.67,0.0,2166.67
2025-08-13,SH013,21.43,2.4,0.17,24.0,89.31,111453.32,13346.67,12480.0,866.67
2025-08-13,SH014,19.32,4.52,0.17,24.0,80.49,100446.66,24353.33,23486.66,866.67
2025-08-13,SH015,21.78,1.82,0.4,24.0,90.76,113273.32,11526.67,9446.67,2080.0
2025-08-14,SH001,21.37,2.3,0.33,24.0,89.03,126148.8,15547.2,13579.2,1968.0
2025-08-14,SH002,19.98,2.03,1.98,24.0,83.26,117981.6,23714.4,12004.8,11709.6
2025-08-14,SH003,23.62,0.38,0.0,24.0,98.4,139432.8,2263.2,2263.2,0.0
2025-08-14,SH004,21.9,2.1,0.0,24.0,91.25,129297.6,12398.4,12398.4,0.0
2025-08-14,SH005,22.22,1.5,0.28,24.0,92.57,131167.2,10528.8,8856.0,1672.8
2025-08-14,SH006,23.27,0.73,0.0,24.0,96.94,137366.4,4329.6,4329.6,0.0
2025-08-14,SH007,19.7,3.22,1.08,24.0,82.08,116308.8,25387.2,18991.2,6396.0
2025-08-14,SH008,19.6,2.6,1.8,24.0,81.67,115718.4,25977.6,15350.4,10627.2
2025-08-14,SH009,21.1,2.53,0.37,24.0,87.92,124574.4,17121.6,14956.8,2164.8
2025-08-14,SH010,20.47,0.33,3.2,24.0,85.28,120835.2,20860.8,1968.0,18892.8
2025-08-14,SH011,22.58,1.42,0.0,24.0,94.1,117433.33,7366.67,7366.67,0.0
2025-08-14,SH012,19.38,2.52,2.1,24.0,80.76,100793.34,24006.67,13086.66,10920.01
2025-08-14,SH013,21.02,0.97,2.02,24.0,87.57,109286.68,15513.32,5026.66,10486.66
2025-08-14,SH014,16.85,2.55,4.6,24.0,70.21,87619.99,37180.0,13260.0,23920.0
2025-08-14,SH015,22.92,1.08,0.0,24.0,95.49,119166.64,5633.33,5633.33,0.0
2025-08-15,SH001,15.57,2.92,5.52,24.0,64.86,91905.6,49790.4,17220.0,32570.4
2025-08-15,SH002,20.98,1.9,1.12,24.0,87.43,123885.6,17810.4,11217.6,6592.8
2025-08-15,SH003,22.23,1.53,0.23,24.0,92.64,131265.6,10430.4,9052.8,1377.6
2025-08-15,SH004,19.72,2.87,1.42,24.0,82.15,116407.2,25288.8,16924.8,8364.0
2025-08-15,SH005,21.88,1.75,0.37,24.0,91.18,129199.2,12496.8,10332.0,2164.8
2025-08-15,SH006,22.02,1.98,0.0,24.0,91.74,129986.4,11709.6,11709.6,0.0
2025-08-15,SH007,21.02,2.98,0.0,24.0,87.57,124082.4,17613.6,17613.6,0.0
2025-08-15,SH008,22.13,1.87,0.0,24.0,92.22,130675.2,11020.8,11020.8,0.0
